"","YEAR_","FIRE_NAME","ALARM_DATE","CONT_DATE","CAUSE","area_burned_km2","DATE","month"
"3186",1959,"CHINAMAN CREEK",19590201,19590202,2,0.0216991705465,1959-01-31 16:00:00,"02"
"3187",1959,"BAB",19590605,19590605,5,0.0652318398186,1959-06-04 17:00:00,"06"
"3188",1959,"JEWEL",19590711,19590711,1,0.03744289063,1959-07-10 17:00:00,"07"
"3189",1959,"HEDDA",19590711,19590711,1,0.0441316343423,1959-07-10 17:00:00,"07"
"3190",1959,"BRICEBURG",19590801,19590804,3,11.5567077329,1959-07-31 17:00:00,"08"
"3191",1959,"LULU",19590711,19590712,1,0.209461754525,1959-07-10 17:00:00,"07"
"3192",1959,"COLUMBIA",19590720,19590720,3,0.0400873835759,1959-07-19 17:00:00,"07"
"3193",1959,"SMITH",19590718,19590719,9,5.26156419288,1959-07-17 17:00:00,"07"
"3194",1959,"MIDDLE FORK",19591030,19591030,11,1.16513650253,1959-10-29 16:00:00,"10"
"3195",1959,"FOREST CREEK",19590724,19590725,0,2.13553776037,1959-07-23 17:00:00,"07"
"3196",1960,"CROOK",19600612,19600000,0,2.58602598848,1960-06-11 17:00:00,"06"
"3197",1984," ",19840000,19840000,9,0.100029833549,NA,"00"
"3198",1961,"GOLD KING",19610123,19610124,5,0.530807955668,1961-01-22 16:00:00,"01"
"3199",1961,"CAMP #9",19610629,19610629,9,0.192618981385,1961-06-28 17:00:00,"06"
"3200",1962,"WET MEADOW",19620703,19620703,3,0.114958976363,1962-07-02 17:00:00,"07"
"3201",1962,"RYAN",19620920,19620920,4,0.766584822918,1962-09-19 17:00:00,"09"
"3202",1962,"CASA MADERA",19620812,19620813,9,0.884694926664,1962-08-11 17:00:00,"08"
"3203",1963,"PG&E #5",19631206,19631207,5,0.276082949141,1963-12-05 16:00:00,"12"
"3204",1963,"CORONA",19630903,19630904,3,0.139378159693,1963-09-02 17:00:00,"09"
"3205",1964,"BRIDGE",19640710,19640711,9,0.257561835589,1964-07-09 17:00:00,"07"
"3206",1965,"MIDDLE FORK",19650902,19650904,3,0.640167326841,1965-09-01 17:00:00,"09"
"3207",1967,"DARDANELLES",19670802,19670804,7,1.25684886327,1967-08-01 17:00:00,"08"
"3208",1967,"HAMBUG",19670828,19670829,1,0.64907479464,1967-08-27 17:00:00,"08"
"3209",1983,"STANIS #2",19830000,19830000,9,0.0476458269882,NA,"00"
"3210",1974,"OXEDINE",19740810,19740810,4,0.0116841627184,1974-08-09 17:00:00,"08"
"3211",1994,"HUCKLEBERRY",19940814,19940821,4,0.141423786543,1994-08-13 17:00:00,"08"
"3212",1994,"BROKEN",19940818,19940820,2,0.484568542569,1994-08-17 17:00:00,"08"
"3213",1968,"DAM",19680713,19680713,3,0.0737832692253,1968-07-12 17:00:00,"07"
"3214",1968,"BUCK",19680926,19680926,5,0.0839437361329,1968-09-25 17:00:00,"09"
"3215",1968,"TUOLUMNE RIVER",19680711,19680714,9,3.98121263305,1968-07-10 17:00:00,"07"
"3216",1968,"EAGLE",19680804,19680806,7,2.17442989995,1968-08-03 17:00:00,"08"
"3217",1969,"NORTH FORK",19691005,19691006,7,0.202038427446,1969-10-04 17:00:00,"10"
"3218",1969,"LUMSDEN",19690816,19690816,4,0.050836846487,1969-08-15 17:00:00,"08"
"3219",1969,"DRY GULTCH",19690721,19690721,7,0.0264199693734,1969-07-20 17:00:00,"07"
"3220",1994,"CREEK",19940809,19940812,3,5.8034520039,1994-08-08 17:00:00,"08"
"3221",1996,"MANUAL",19960812,19960000,1,1.52830315946,1996-08-11 17:00:00,"08"
"3222",2002,"VALLEY",20020924,20020924,14,0.0477857099639,2002-09-23 17:00:00,"09"
"3223",2002,"MANUEL",20020926,20020927,10,0.0394046337971,2002-09-25 17:00:00,"09"
"3224",2000,"HARLEY",20000331,20000000,5,0.640925622958,2000-03-30 16:00:00,"03"
"3225",1988,"MIDDLE FORK",19881210,19881217,5,0.393738202533,1988-12-09 16:00:00,"12"
"3226",1988,"KNIGHT",19880409,19880411,4,0.0187087189917,1988-04-08 17:00:00,"04"
"3227",1971,"SILVER MTN.",19710402,19710405,7,0.454044032771,1971-04-01 16:00:00,"04"
"3228",1971,"THOMPSON",19710810,19710811,1,0.0625487371144,1971-08-09 17:00:00,"08"
"3229",1993,"BOURLAND",19930627,19931002,9,0.115783624308,1993-06-26 17:00:00,"06"
"3230",1985,"BRICEBURG",19850802,19850808,9,3.97551291485,1985-08-01 17:00:00,"08"
"3231",1982,"GRIFFITH",19820501,19820501,5,0.0166108328,1982-04-30 17:00:00,"05"
"3232",1976,"BUCK",19761126,19761127,5,0.0207035613304,1976-11-25 16:00:00,"11"
"3233",1976,"BOWERS",19760716,19760717,2,0.103219645883,1976-07-15 17:00:00,"07"
"3234",1976,"BONELL",19761105,19761106,7,1.92382022497,1976-11-04 16:00:00,"11"
"3235",1988,"CLEARHOUSE",19880702,19880708,9,10.1153445251,1988-07-01 17:00:00,"07"
"3236",1988,"MANZANITA",19880727,19880727,8,0.155924580372,1988-07-26 17:00:00,"07"
"3237",1999,"DEER",19990806,19990000,1,1.31592476364,1999-08-05 17:00:00,"08"
"3238",2001,"CLARK",20010807,20010905,1,0.0325186710431,2001-08-06 17:00:00,"08"
"3239",2001,"LION",20010709,20010711,1,0.121596151041,2001-07-08 17:00:00,"07"
"3240",1970,"PINE LOG",19701017,19701019,4,1.44301295413,1970-10-16 17:00:00,"10"
"3241",1970,"MEYERS",19700319,19700322,5,0.0523017339205,1970-03-18 16:00:00,"03"
"3242",1970,"RIM",19700326,19700327,5,0.430705569221,1970-03-25 16:00:00,"03"
"3243",1987,"CLAVEY 87 COMPLEX",19870831,19870000,1,35.373809213,1987-08-30 17:00:00,"08"
"3244",1978,"KIBBIE",19780000,19780000,1,1.11829744825,NA,"00"
"3245",1992,"GULCH FIRE",19920816,19920000,10,70.4935777305,1992-08-15 17:00:00,"08"
"3246",2006,"DONNELL",20060830,20060904,2,0.0920395529744,2006-08-29 17:00:00,"08"
"3247",1987,"CASCADE",19870731,19870802,2,0.118652684538,1987-07-30 17:00:00,"07"
"3248",1987,"DOUD",19870910,19870910,3,0.028089598665,1987-09-09 17:00:00,"09"
"3249",1987,"PACK",19870829,19870831,1,0.0821314250569,1987-08-28 17:00:00,"08"
"3250",1987,"NELLIE",19871011,19871013,1,0.0327737274295,1987-10-10 17:00:00,"10"
"3251",1987,"HALLS",19870830,19870831,1,0.0535897471293,1987-08-29 17:00:00,"08"
"3252",1987,"HAMM",19870830,19870913,1,134.12850536,1987-08-29 17:00:00,"08"
"3253",1987,"HASLOE",19870901,19870907,1,26.4000979975,1987-08-31 17:00:00,"09"
"3254",2001,"BEARDSLEY",20010502,20010503,5,0.317816678983,2001-05-01 17:00:00,"05"
"3255",2001,"HIGHWAY",20010818,20010818,9,0.0423767668554,2001-08-17 17:00:00,"08"
"3256",2001,"PRUITT",20010719,20010827,1,0.231606775617,2001-07-18 17:00:00,"07"
"3257",2001,"STAR",20010107,20010108,5,0.0403178326831,2001-01-06 16:00:00,"01"
"3258",1985,"SPICER",19850712,19850715,3,0.123958698728,1985-07-11 17:00:00,"07"
"3259",1985,"SUMMIT",19850810,19850812,2,0.710483953431,1985-08-09 17:00:00,"08"
"3260",1985,"RIVER",19850831,19850902,7,1.3436989725,1985-08-30 17:00:00,"08"
"3261",1973,"DOUGLAS",19730805,19730807,1,0.234922648479,1973-08-04 17:00:00,"08"
"3262",1988,"GATE",19880909,19880918,1,0.0637712782781,1988-09-08 17:00:00,"09"
"3263",2001,"MOORE",20011027,20010000,4,2.34418149535,2001-10-26 17:00:00,"10"
"3264",1987,"PAPER",19870901,19870000,9,17.5593889406,1987-08-31 17:00:00,"09"
"3265",1972,"PROVO",19720714,19720716,3,1.93078692709,1972-07-13 17:00:00,"07"
"3266",1972,"RACKERBY",19720422,19720424,2,0.0755691511475,1972-04-21 16:00:00,"04"
"3267",1972,"EL PORTAL",19720618,19720618,7,0.316114713741,1972-06-17 17:00:00,"06"
"3268",1972,"SOAP",19720607,19720607,1,0.197059468041,1972-06-06 17:00:00,"06"
"3269",1972,"TRUMBULL",19720923,19720925,9,2.35716895115,1972-09-22 17:00:00,"09"
"3270",1980,"HASLOE",19800708,19800708,7,0.063452113381,1980-07-07 17:00:00,"07"
"3271",1980,"CAN",19801029,19801030,7,0.0520918956382,1980-10-28 16:00:00,"10"
"3272",1973,"CORRAL",19730513,19730514,1,0.0532460379654,1973-05-12 17:00:00,"05"
"3273",1973,"SLEEPER",19730520,19730522,4,1.01970329249,1973-05-19 17:00:00,"05"
"3274",1973,"GRANITE",19730817,19730821,2,65.9244297873,1973-08-16 17:00:00,"08"
"3275",1984,"PIUTE",19840716,19841011,1,0.399126125429,1984-07-15 17:00:00,"07"
"3276",1984,"DEER",19840918,19840919,1,0.0509522968915,1984-09-17 17:00:00,"09"
"3277",1984,"PAPER",19840705,19840707,1,0.197966864725,1984-07-04 17:00:00,"07"
"3278",1984,"SPRING",19840824,19840825,2,0.349351630404,1984-08-23 17:00:00,"08"
"3279",1993,"MCKAY",19930510,19930511,5,0.0743392630984,1993-05-09 17:00:00,"05"
"3280",1990,"A-ROCK",19900807,19900000,1,71.8625346178,1990-08-06 17:00:00,"08"
"3281",2000,"ARNOT",20000628,20000802,1,0.899524743179,2000-06-27 17:00:00,"06"
"3282",2001,"WHITE",20010819,20010823,2,0.747673049525,2001-08-18 17:00:00,"08"
"3283",1987,"PAPER",19870831,19871012,1,182.190708417,1987-08-30 17:00:00,"08"
"3284",1990,"ROUND",19900913,19900914,2,0.0835927532816,1990-09-12 17:00:00,"09"
"3285",1990,"FLY",19900809,19900815,1,0.0567764966839,1990-08-08 17:00:00,"08"
"3286",1990,"PI",19900819,19900829,1,0.050206519943,1990-08-18 17:00:00,"08"
"3287",2003,"MUDD",20030831,20031027,1,17.5505861286,2003-08-30 17:00:00,"08"
"3288",2003,"WHIT",20030831,20031027,1,4.06098027229,2003-08-30 17:00:00,"08"
"3289",2003,"BURGSON",20030729,20030826,1,0.0776319811543,2003-07-28 17:00:00,"07"
"3290",2003,"BOX",20030719,20031231,1,6.34980660163,2003-07-18 17:00:00,"07"
"3291",2003,"MOUNTAIN",20030720,20031231,1,10.6544546973,2003-07-19 17:00:00,"07"
"3292",2003,"MERCED",20030728,20030830,7,0.23239564021,2003-07-27 17:00:00,"07"
"3293",2003,"KIBBIE CMPLX WFU",20030729,20031107,1,22.5417462573,2003-07-28 17:00:00,"07"
"3294",2003,"KIBBIE CMPLX WF",20030729,20031107,1,3.19889229709,2003-07-28 17:00:00,"07"
"3295",1974,"JENKINS",19740924,19740924,7,0.0253263115613,1974-09-23 17:00:00,"09"
"3296",1974,"HASLOE",19740720,19740721,4,0.555420706512,1974-07-19 17:00:00,"07"
"3297",2002,"RALPH",20020912,20020913,3,0.0566028006156,2002-09-11 17:00:00,"09"
"3298",1999,"PILOT",19990823,19990830,2,16.1659348475,1999-08-22 17:00:00,"08"
"3299",1999,"HIRAM",19990810,19990810,1,11.1328367665,1999-08-09 17:00:00,"08"
"3300",1977,"SOURGRASS",19770423,19770425,3,0.268169242574,1977-04-22 16:00:00,"04"
"3301",1977,"SONNET",19770218,19770221,4,2.55687113877,1977-02-17 16:00:00,"02"
"3302",1977,"BOWER",19770906,19770907,7,0.0824951334117,1977-09-05 17:00:00,"09"
"3303",1980,"RIVERSIDE",19801009,19801010,7,0.115359858421,1980-10-08 17:00:00,"10"
"3304",1980,"MURPHY",19800920,19800922,9,0.164332661854,1980-09-19 17:00:00,"09"
"3305",1979,"RAMSEY",19790804,19790807,3,0.791942662339,1979-08-03 17:00:00,"08"
"3306",1981,"BUCHANAN",19810808,19810811,2,3.48052992522,1981-08-07 17:00:00,"08"
"3307",1981,"DAVIDSON",19810121,19810122,5,0.0342368354236,1981-01-20 16:00:00,"01"
"3308",1987,"MOORE",19870831,19870831,1,0.0943291927414,1987-08-30 17:00:00,"08"
"3309",1987,"RIVER II",19870830,19870904,1,2.8384937077,1987-08-29 17:00:00,"08"
"3310",1987,"EVER",19870828,19870829,2,2.10145800279,1987-08-27 17:00:00,"08"
"3311",1987,"CALF",19870508,19870508,1,19.9481407014,1987-05-07 17:00:00,"05"
"3312",1997,"NORTH SHORE",19970806,19970807,9,0.0404631596326,1997-08-05 17:00:00,"08"
"3313",1997,"LYONS",19971005,19971006,3,0.0391531779957,1997-10-04 17:00:00,"10"
"3314",1987,"JARREL",19870903,19870912,1,7.33899659463,1987-09-02 17:00:00,"09"
"3315",1987,"LARSON",19870830,19870910,1,194.601024524,1987-08-29 17:00:00,"08"
"3316",1992,"RUBY",19920907,19920909,3,15.6733100953,1992-09-06 17:00:00,"09"
"3317",2000,"CAMP",20000104,20000111,5,0.167715085656,2000-01-03 16:00:00,"01"
"3318",1991,"MOORE",19910120,19910123,5,0.238137439136,1991-01-19 16:00:00,"01"
"3319",1991,"EIGHT",19910904,19910905,2,0.0725198619845,1991-09-03 17:00:00,"09"
"3320",2006,"LUMSDEN",20060811,20060812,3,0.0470951923959,2006-08-10 17:00:00,"08"
"3321",2006,"STONE",20060924,20060925,7,0.101223025311,2006-09-23 17:00:00,"09"
"3322",2006,"SAND FLAT",20060903,20060907,8,0.719437395055,2006-09-02 17:00:00,"09"
"3323",1990,"SAVAGE",19900830,19900902,9,7.85915062092,1990-08-29 17:00:00,"08"
"3324",2008,"BROWN",20080622,20080625,1,15.3251015525,2008-06-21 17:00:00,"06"
"3325",2008,"TULE",20080421,20080421,7,0.0597231395668,2008-04-20 17:00:00,"04"
"3326",2008,"GRAPEVINE-08",20080606,20080607,1,2.1334384136,2008-06-05 17:00:00,"06"
"3327",2008,"RANCHERIA",20080908,20080909,1,0.100399975014,2008-09-07 17:00:00,"09"
"3328",2008,"COPUS",20080901,20080901,0,0.128388448468,2008-08-31 17:00:00,"09"
"3329",2008,"SODA",20080710,20080710,3,0.18734536861,2008-07-09 17:00:00,"07"
"3330",2008,"TELEGRAPH",20080725,20080801,9,137.932242496,2008-07-24 17:00:00,"07"
"3331",2008,"41 FIRE",20080610,20080611,10,10.4905897498,2008-06-09 17:00:00,"06"
"3332",2008,"OLD TOLL",20080621,20080623,1,0.317141836537,2008-06-20 17:00:00,"06"
"3333",2008,"ROMERO",20080721,20080722,10,3.10006937263,2008-07-20 17:00:00,"07"
"3334",2008,"ROAD 600",20080621,20080622,1,0.0081625895693,2008-06-20 17:00:00,"06"
"3335",2008,"HWY 140",20080621,20080623,1,6.3385452301,2008-06-20 17:00:00,"06"
"3336",2008,"MILLERTON",20080618,20080619,14,0.708698424881,2008-06-17 17:00:00,"06"
"3337",2008,"COTTONWOOD",20080710,20080711,10,3.22360325284,2008-07-09 17:00:00,"07"
"3338",2008,"INDIAN PEAK",20080621,20080623,1,0.196899992625,2008-06-20 17:00:00,"06"
"3339",2008,"HILL",20080710,20080714,1,0.0502633319009,2008-07-09 17:00:00,"07"
"3340",2008,"HIDDEN",20080910,20081008,1,14.9166252779,2008-09-09 17:00:00,"09"
"3341",2008,"TEHIPITE",20080719,20081201,1,47.1381553266,2008-07-18 17:00:00,"07"
"3342",2008,"BULLHEAD",20080730,20080731,1,0.240985480545,2008-07-29 17:00:00,"07"
"3343",2008,"SERPENTINE",20080726,20080729,1,0.715336087357,2008-07-25 17:00:00,"07"
"3344",2008,"POOL 2 - MAIN",20080729,20080729,10,0.297220484359,2008-07-28 17:00:00,"07"
"3345",2008,"SMITTY",20080901,20080903,1,0.082895026831,2008-08-31 17:00:00,"09"
"3346",2008,"LAGRANGE",20080610,20080612,7,5.3998582812,2008-06-09 17:00:00,"06"
"3347",2008,"FRENCH",20080722,0,0,0.409032584302,2008-07-21 17:00:00,"07"
"3348",2008,"PRUSSIAN 2",20080305,20080305,5,0.147048631848,2008-03-04 16:00:00,"03"
"3349",2008,"EVANS",20080706,20080706,6,0.420743767479,2008-07-05 17:00:00,"07"
"3350",2008,"WILMS",20080706,20080706,7,0.228846005818,2008-07-05 17:00:00,"07"
"3351",2008,"WARNERVILLE",20080621,20080621,9,0.237224963865,2008-06-20 17:00:00,"06"
"3352",2008,"SONORA",20080725,20080725,7,0.277358794639,2008-07-24 17:00:00,"07"
"3353",2008,"ELK",20080814,20080814,7,2.38349472157,2008-08-13 17:00:00,"08"
"3354",2008,"RODEO",20080814,20080814,7,1.87402677973,2008-08-13 17:00:00,"08"
"3355",2008,"WIGGELL",20080701,20080701,7,1.21305058499,2008-06-30 17:00:00,"07"
"3356",2008,"FOUNTAIN",20080601,20080601,9,1.18361818858,2008-05-31 17:00:00,"06"
"3357",2008,"ELECTRA",20080613,20080614,11,1.0138427893,2008-06-12 17:00:00,"06"
"3358",2008,"HONEY BEE",20080506,20080526,1,5.62608385269,2008-05-05 17:00:00,"05"
"3359",2008,"PIUTE",20080628,20080730,9,151.13490362,2008-06-27 17:00:00,"06"
"3360",2008,"CLOVER",20080531,20080607,1,63.894156474,2008-05-30 17:00:00,"05"
"3361",2008,"SPILLWAY",20080417,20080417,5,0.0361061809371,2008-04-16 17:00:00,"04"
"3362",2008,"ROCKY",20080611,20080611,9,0.0615475693862,2008-06-10 17:00:00,"06"
"3363",2008,"STAIRS",20080725,20080726,9,0.0396058754051,2008-07-24 17:00:00,"07"
"3364",2008,"RICHBAR",20080609,20080609,7,1.58064499491,2008-06-08 17:00:00,"06"
"3365",2008,"OLIVER",20080621,20080714,1,11.3558250899,2008-06-20 17:00:00,"06"
"3366",2008,"SILVER KNOB",20080621,20080626,1,2.30600025646,2008-06-20 17:00:00,"06"
"3367",2008,"WESTFALL",20080621,20080714,1,0.412494371612,2008-06-20 17:00:00,"06"
"3368",2008,"CHIQUITO",20080621,20080717,1,0.58860613297,2008-06-20 17:00:00,"06"
"3369",2008,"STAR",20080621,20080714,1,0.949637631104,2008-06-20 17:00:00,"06"
"3370",2008,"JOHNSON",20081027,20081028,4,0.0964468398573,2008-10-26 17:00:00,"10"
"3371",2008,"CASCADEL",20080911,20080917,9,1.12206707416,2008-09-10 17:00:00,"09"
"3372",2008,"FULLER",20080629,20080722,1,0.27319672591,2008-06-28 17:00:00,"06"
"3373",2008,"BIG",20081007,20081007,9,0.0300088541068,2008-10-06 17:00:00,"10"
"3374",2008,"COLDSPRINGS",20080416,20080420,5,0.0774622570027,2008-04-15 17:00:00,"04"
"3375",2008,"CLAVEY",20080708,20080711,1,0.0447559131767,2008-07-07 17:00:00,"07"
"3376",2008,"COTTON",20080715,20080716,1,0.115352459954,2008-07-14 17:00:00,"07"
"3377",2008,"NORTH MTN",20080621,20080719,1,11.995082956,2008-06-20 17:00:00,"06"
"3378",2008,"AVENAL",0,0,7,3.82562472019,NA,""
"3379",2008,"MADSEN",20080605,20080605,2,0.111686471193,2008-06-04 17:00:00,"06"
"3380",2008,"GATOS",0,0,7,1.33822828414,NA,""
"3381",2008,"AVOCADO",0,0,11,4.7558505403,NA,""
"3382",2008,"AUBERRY",20080529,20080529,2,0.037858619748,2008-05-28 17:00:00,"05"
"3383",2008,"RUSTY",20081010,20081010,7,0.406469346654,2008-10-09 17:00:00,"10"
"3384",2008,"SUNNY",20080902,20080902,10,0.0514884246734,2008-09-01 17:00:00,"09"
"3385",2008,"KERN",20080816,20081103,1,0.195652784176,2008-08-15 17:00:00,"08"
"3386",1978,"REDWOOD-DAID",0,0,14,0.00395136476876,NA,""
"3387",1978,"TWIN SNAKE",0,0,1,1.3719772797,NA,""
"3388",1948,"RANCHERIA MT",0,0,4,49.008185542,NA,""
"3389",2001,"HOOVER",0,0,1,29.2612957388,NA,""
"3390",2008,"MOSES",20081015,20081031,1,0.937123892464,2008-10-14 17:00:00,"10"
"3391",2009,"AUBERY",20090602,20090602,3,0.126747299118,2009-06-01 17:00:00,"06"
"3392",2009,"MORGAN",20090713,20090713,7,0.118399751515,2009-07-12 17:00:00,"07"
"3393",2009,"LODGE",20090730,20090730,14,0.122389515684,2009-07-29 17:00:00,"07"
"3394",2009,"VALLEY",20090611,20090611,7,0.177912107462,2009-06-10 17:00:00,"06"
"3395",2009,"PIEDRA",20090514,20090514,11,0.0332915359577,2009-05-13 17:00:00,"05"
"3396",2009,"BEAR",20090911,20090912,7,0.14215800708,2009-09-10 17:00:00,"09"
"3397",2009,"SAND",20090710,20090710,2,0.0699177206885,2009-07-09 17:00:00,"07"
"3398",2009,"PERRY",20090710,20090710,7,0.102869156101,2009-07-09 17:00:00,"07"
"3399",2009,"BLUE",20090628,20090629,10,0.0696144856593,2009-06-27 17:00:00,"06"
"3400",2009,"PARKWAY",20090622,20090622,11,2.79193468352,2009-06-21 17:00:00,"06"
"3401",2009,"KECKS",20090517,20090517,14,0.119440981769,2009-05-16 17:00:00,"05"
"3402",2009,"ROUND",20090624,20090624,10,1.1249797642,2009-06-23 17:00:00,"06"
"3403",2009,"FRANK",20090526,20090526,2,0.682265684593,2009-05-25 17:00:00,"05"
"3404",2009,"FOREST",20090829,20090829,14,0.0438331963492,2009-08-28 17:00:00,"08"
"3405",2009,"SCHOOL",20090824,20090824,10,0.269460677652,2009-08-23 17:00:00,"08"
"3406",2009,"HIGHWAY 178",20090929,20090929,14,0.063131699857,2009-09-28 17:00:00,"09"
"3407",2009,"RIDGE",20090810,20090810,10,0.0412578947241,2009-08-09 17:00:00,"08"
"3408",2009,"BRECKENRIDGE",20090424,20090424,14,0.0584327442836,2009-04-23 17:00:00,"04"
"3409",2009,"BITTER",20090531,20090531,10,1.42855185268,2009-05-30 17:00:00,"05"
"3410",2009,"49",20090726,20090727,14,0.2097049621,2009-07-25 17:00:00,"07"
"3411",2009,"CORRAL",20090813,20090820,9,49.5446968547,2009-08-12 17:00:00,"08"
"3412",2009,"EXPLOSIVES",20090619,20090619,11,8.04790616037,2009-06-18 17:00:00,"06"
"3413",2009,"MUSTANG",20090513,20090516,5,3.09370705826,2009-05-12 17:00:00,"05"
"3414",2009,"TELEGRAPH",20090912,20090914,1,0.654289650802,2009-09-11 17:00:00,"09"
"3415",2009,"WAVERLEY",20090626,20090627,9,0.379772015946,2009-06-25 17:00:00,"06"
"3416",2009,"VALENTE",20090518,20090518,7,0.307044821442,2009-05-17 17:00:00,"05"
"3417",2009,"ROCK",20090626,20090628,9,1.65518420187,2009-06-25 17:00:00,"06"
"3418",2009,"BELOTTA",20090518,20090518,14,0.233674976415,2009-05-17 17:00:00,"05"
"3419",2009,"132",20090619,20090619,9,0.202017759011,2009-06-18 17:00:00,"06"
"3420",2009,"CLARIBEL",20090515,20090516,7,0.303124334833,2009-05-14 17:00:00,"05"
"3421",2009,"COTTONWOOD",20090518,20090525,1,0.379786955273,2009-05-17 17:00:00,"05"
"3422",2009,"GROUSE",20090530,20090711,1,12.3021426349,2009-05-29 17:00:00,"05"
"3423",2009,"HARDEN",20090608,20090711,1,6.69142839272,2009-06-07 17:00:00,"06"
"3424",2009,"BIG MEADOW",20090826,20090904,18,30.5667754087,2009-08-25 17:00:00,"08"
"3425",2009,"WILDCAT",20090728,20091013,1,5.23005263221,2009-07-27 17:00:00,"07"
"3426",2009,"MEHRTEN",20090821,20090830,1,0.00608703555273,2009-08-20 17:00:00,"08"
"3427",2009,"LOST GROVE",20090927,20090927,4,0.0248443362991,2009-09-26 17:00:00,"09"
"3428",2009,"HORSE",20090719,20091012,1,2.68758370622,2009-07-18 17:00:00,"07"
"3429",2009,"GRANITE",20090729,20090730,1,0.00839894695415,2009-07-28 17:00:00,"07"
"3430",2009,"BEAR",20091029,20091029,14,0.958923140943,2009-10-28 17:00:00,"10"
"3431",2009,"RANCHO",20091005,20091005,14,0.0466427251847,2009-10-04 17:00:00,"10"
"3432",2009,"FAIRVEW",20090628,20090628,9,0.465220246638,2009-06-27 17:00:00,"06"
"3433",2009,"LOCKWOOD",20090408,20090422,9,0.136800577576,2009-04-07 17:00:00,"04"
"3434",2009,"SHOTGUN",20090617,20091012,1,5.39624483369,2009-06-16 17:00:00,"06"
"3435",2009,"POWER",20090927,20090929,9,1.17054713257,2009-09-26 17:00:00,"09"
"3436",2009,"PEAK",20090912,20090916,4,0.204315020075,2009-09-11 17:00:00,"09"
"3437",2009,"LION",20090629,20091016,1,10.4305635848,2009-06-28 17:00:00,"06"
"3438",2009,"LAKE",20090722,20090722,9,0.285958786177,2009-07-21 17:00:00,"07"
"3439",2009,"CORRAL",20090807,20090808,9,0.550388695577,2009-08-06 17:00:00,"08"
"3440",2009,"COFFEE",20090621,20090624,9,0.182242294647,2009-06-20 17:00:00,"06"
"3441",2009,"BOULDER2",20090624,20090624,9,0.0465459726499,2009-06-23 17:00:00,"06"
"3442",2009,"LIGHTNING 1",20090528,20090529,1,1.19219264,2009-05-27 17:00:00,"05"
"3443",2009,"LIGHTNING 2",20090602,20090602,1,0.0901269223943,2009-06-01 17:00:00,"06"
"3444",2009,"LIGHTNING 3",20090602,20090602,1,0.00259141671381,2009-06-01 17:00:00,"06"
"3445",2009,"KONDA 2",20090528,20090529,1,0.00295440418696,2009-05-27 17:00:00,"05"
"3446",2009,"KONDA 3",20090528,20090529,1,0.26341279287,2009-05-27 17:00:00,"05"
"3447",2009,"QEUDOW",20090528,20090529,1,0.161520664296,2009-05-27 17:00:00,"05"
"3448",2009,"KONDA 4",20090529,20090530,1,0.0128512409743,2009-05-28 17:00:00,"05"
"3449",2009,"BALD",20090602,20090603,1,0.00776694503849,2009-06-01 17:00:00,"06"
"3450",2009,"ROUND VALLEY 1",20090602,20090602,1,0.011899649928,2009-06-01 17:00:00,"06"
"3451",2009,"ROUND VALLEY 2",20090602,20090602,1,0.0068401606229,2009-06-01 17:00:00,"06"
"3452",2009,"POTHOLES",20090529,20090530,1,0.0113162256697,2009-05-28 17:00:00,"05"
"3453",2009,"GIBBON",20090602,20090602,1,0.101812681903,2009-06-01 17:00:00,"06"
"3454",2009,"WHITE RIVER",20090530,20090531,1,0.019929805232,2009-05-29 17:00:00,"05"
"3455",2009,"TRUEBLOOD 2",20090602,20090602,1,0.0779704032481,2009-06-01 17:00:00,"06"
"3456",2009,"TRUEBLOOD 1",20090602,20090602,1,0.0013942405702,2009-06-01 17:00:00,"06"
"3457",2009,"ROUND",20090509,20090509,10,0.361249118671,2009-05-08 17:00:00,"05"
"3458",2009,"SLUMP",20090618,20090618,14,0.202785450234,2009-06-17 17:00:00,"06"
"3459",2009,"WOFFORD COMPLEX",20090831,20090831,10,0.00296256246266,2009-08-30 17:00:00,"08"
"3460",2009,"WOFFORD COMPLEX",20090831,20090831,10,0.00181240321088,2009-08-30 17:00:00,"08"
"3461",2009,"WOFFORD COMPLEX",20090831,20090831,10,0.00161535785364,2009-08-30 17:00:00,"08"
"3462",2009,"WOFFORD COMPLEX",20090831,20090831,10,0.0968859095755,2009-08-30 17:00:00,"08"
"3463",2009,"CHINA COMPLEX",20090603,20090603,1,0.240842271031,2009-06-02 17:00:00,"06"
"3464",2009,"CHINA COMPLEX",20090603,20090603,1,0.0119352203755,2009-06-02 17:00:00,"06"
"3465",2009,"CHINA COMPLEX",20090603,20090603,1,0.127917043932,2009-06-02 17:00:00,"06"
"3466",2009,"GRANITE",20090720,20091102,1,0.00119581963348,2009-07-19 17:00:00,"07"
"3467",2009,"GRANITE",20090720,20091102,1,5.65167945515,2009-07-19 17:00:00,"07"
"3468",2009,"GRANITE",20090720,20091102,1,0.000620243850025,2009-07-19 17:00:00,"07"
"3469",2010,"FINE",20100622,20100623,14,0.957822358783,2010-06-21 17:00:00,"06"
"3470",2010,"STOKES 2",20100817,20100818,2,3.62300565896,2010-08-16 17:00:00,"08"
"3471",2010,"BALES",20100604,20100604,2,3.6954167334,2010-06-03 17:00:00,"06"
"3472",2010,"LEGRAND",20100605,20100605,10,1.87140059914,2010-06-04 17:00:00,"06"
