FID_,YEAR_,STATE,UNIT_ID,FIRE_NUM,FIRE_NAME,AGENCY,ALARM_DATE,CONT_DATE,C_METHOD,CAUSE,INC_NUM,OBJECTIVE,COMMENTS,REPORT_AC,GIS_ACRES,Shape_Leng,Shape_Area
,2002,CA,STF,41,RALPH,USF,20020912,20020913,8,3, ,1,20090305,14,13.9869003,1104.471554,56602.80062
,1999,CA,STF,57,PILOT,USF,19990823,19990830,8,2, ,1,20090305,4028,3994.689941,28506.71418,16165934.85
,1999,CA,STF,44,HIRAM,USF,19990810,19990810,8,1, ,2,20090305,2843,2750.979981,19438.87254,11132836.77
,1977,CA,STF,9,SOURGRASS,USF,19770423,19770425,6,3, ,1,20090305,145,66.266098,2178.045418,268169.2426
,1977,CA,STF,3,SONNET,USF,19770218,19770221,6,4, ,1,20090305,560,631.8170166,7862.129469,2556871.139
,1977,CA,STF,75,BOWER,USF,19770906,19770907,8,7, ,1,20090305,30,20.3850002,1214.643615,82495.13341
,1980,CA,STF,113,RIVERSIDE,USF,19801009,19801010,6,7, ,1,20090305,63,28.5060005,1667.58846,115359.8584
,1980,CA,STF,99,MURPHY,USF,19800920,19800922,6,9, ,1,20090305,60,40.6074982,1719.293517,164332.6619
,1979,CA,STF,23,RAMSEY,USF,19790804,19790807,6,3, ,1,20090305,245,195.6929932,4799.591288,791942.6623
,1981,CA,STF,65,BUCHANAN,USF,19810808,19810811,6,2, ,1,20090305,900,860.0579834,11234.99092,3480529.925
,1981,CA,STF,3,DAVIDSON,USF,19810121,19810122,8,5, ,1,20090305,10,8.4601097,677.6589557,34236.83542
,1987,CA,STF,194,MOORE,USF,19870831,19870831,8,1, ,1,20090305,20,23.3092995,1294.148078,94329.19274
,1987,CA,STF,181,RIVER II,USF,19870830,19870904,8,1, ,1,20090305,565,701.4069824,9004.419026,2838493.708
,1987,CA,STF,156,EVER,USF,19870828,19870829,8,2, ,1,20090305,550,519.2819824,7044.943871,2101458.003
,1987,CA,STF,26,CALF,USF,19870508,19870508,8,1, ,1,20090305,4929,4929.290039,21902.34142,19948140.7
,1997,CA,STF,41,NORTH SHORE,USF,19970806,19970807,2,9, ,1,20090305,18,9.9986601,1040.671521,40463.15963
,1997,CA,STF,60,LYONS,USF,19971005,19971006,8,3, ,1,20090305,12,9.6749601,845.8421975,39153.178
,1987,CA,STF,237,JARREL,USF,19870903,19870912,8,1, ,1,20090305,1749,1813.51001,12081.99025,7338996.595
,1987,CA,STF, ,LARSON,USF,19870830,19870910,8,1,215,1,20090305 Stanislus complex,48300,48087,83188.49479,194601024.5
,1992,CA,STF,87,RUBY,USF,19920907,19920909,8,3, ,1,20090305,3460,3872.959961,23403.47379,15673310.1
,2000,CA,STF,2,CAMP,USF,20000104,20000111,6,5, ,1,20090305,60,41.4432983,2133.188325,167715.0857
,1991,CA,STF,3,MOORE,USF,19910120,19910123,8,5, ,1,20090305,100,58.8450012,2411.658765,238137.4391
,1991,CA,STF,61,EIGHT,USF,19910904,19910905,6,2, ,1,20090305,25,17.9200001,1024.938539,72519.86198
,2006,CA,STF,40,LUMSDEN,USF,20060811,20060812,1,3, ,1,20090305,13,11.6374998,986.3785709,47095.1924
,2006,CA,STF,56,STONE,USF,20060924,20060925,1,7, ,1,20090305,25,25.0128002,1607.45337,101223.0253
,2006,CA,STF,46,SAND FLAT,USF,20060903,20060907,6,8, ,1,20090305,177,177.7769928,4625.414196,719437.3951
,1990,CA,SNF,209,SAVAGE,USF,19900830,19900902,0,9,0,0, ,1770,1942.040039,13503.91366,7859150.621
,2008,CA,BEU, ,BROWN,CDF,20080622,20080625,2,1,2390,1, ,3787,3786.919922,21204.14475,15325101.55
,2008,CA,KRN,812012,TULE,CCO,20080421,20080421,8,7, ,1, ,14.8,14.7579002,1665.716976,59723.13957
,2008,CA,KRN,816886,GRAPEVINE-08,CCO,20080606,20080607,8,1, ,1, ,527,527.184021,8219.415386,2133438.414
,2008,CA,KRN,828299,RANCHERIA,CCO,20080908,20080909,8,1, ,1, ,24,24.8094006,1662.217413,100399.975
,2008,CA,KRN,827441,COPUS,CCO,20080901,20080901,8,0, ,1, ,0,31.7255001,2789.106084,128388.4485
,2008,CA,KRN,821569,SODA,CCO,20080710,20080710,8,3, ,1, ,1,46.2939987,3072.890144,187345.3686
,2008,CA,MMU, ,TELEGRAPH,CDF,20080725,20080801,3,9,9779,1, ,34091,34083.80078,87560.67403,137932242.5
,2008,CA,MMU, ,41 FIRE,CDF,20080610,20080611,6,10,7347,1, ,3300,2592.280029,16064.47936,10490589.75
,2008,CA,MMU, ,OLD TOLL,CDF,20080621,20080623,1,1,7976,1, ,83,78.3675003,4213.366053,317141.8365
,2008,CA,MMU, ,ROMERO,CDF,20080721,20080722,6,10,9594,1, ,580,766.0440063,9322.108674,3100069.373
,2008,CA,MMU, ,ROAD 600,CDF,20080621,20080622,1,1,7985,1, ,2.02,2.01702,562.8714549,8162.589569
,2008,CA,MMU, ,HWY 140,CDF,20080621,20080623,1,1,7972,1, ,0,1566.290039,29329.37647,6338545.23
,2008,CA,MMU, ,MILLERTON,CDF,20080618,20080619,1,14,7784,1, ,175,175.1230011,4681.48588,708698.4249
,2008,CA,MMU, ,COTTONWOOD,CDF,20080710,20080711,6,10,9015,1, ,800,796.5700073,9490.300902,3223603.253
,2008,CA,MMU, ,INDIAN PEAK,CDF,20080621,20080623,1,1,7986,1, ,49,48.6549988,2289.621133,196899.9926
,2008,CA,YNP,2355,HILL,NPS,20080710,20080714,1,1, ,1, ,12,12.4202995,1883.13677,50263.3319
,2008,CA,KNP,76,HIDDEN,NPS,20080910,20081008,7,1, ,1, ,3685,3685.979981,17231.53228,14916625.28
,2008,CA,KNP,45,TEHIPITE,NPS,20080719,20081201,3,1, ,2,USFS #00000087,4140,11648.09961,101867.5637,47138155.33
,2008,CA,SCU, ,BULLHEAD,CDF,20080730,20080731,1,1,4236,1, ,50,59.5488014,2436.146298,240985.4805
,2008,CA,TCU, ,SERPENTINE,CDF,20080726,20080729,1,1,7033,1, ,177,176.7630005,5819.782547,715336.0874
,2008,CA,TCU, ,POOL 2 - MAIN,CDF,20080729,20080729,1,10,7130,1, ,73.5,73.4448013,2518.533704,297220.4844
,2008,CA,TCU, ,SMITTY,CDF,20080901,20080903,1,1,8304,1,STRUCTURE DAMAGED,20,20.4838009,1682.013021,82895.02683
,2008,CA,TCU, ,LAGRANGE,CDF,20080610,20080612,1,7,5302,1, ,1346,1334.329956,15850.30178,5399858.281
,2008,CA,TCU, ,FRENCH,CDF,20080722,0,1,0,6881,1, ,0,101.0739975,3367.978548,409032.5843
,2008,CA,TCU, ,PRUSSIAN 2,CDF,20080305,20080305,1,5,2738,1, ,58,36.3364983,2275.476428,147048.6318
,2008,CA,TCU, ,EVANS,CDF,20080706,20080706,1,6,6273,1, ,83,103.9680023,2801.634242,420743.7675
,2008,CA,TCU, ,WILMS,CDF,20080706,20080706,1,7,6292,1, ,62,56.549099,3700.883408,228846.0058
,2008,CA,TCU, ,WARNERVILLE,CDF,20080621,20080621,1,9,5699,1, ,59,58.6195984,2762.566006,237224.9639
,2008,CA,TCU, ,SONORA,CDF,20080725,20080725,1,7,6983,1, ,42,68.5367966,2728.090814,277358.7946
,2008,CA,TUU,72,ELK,CDF,20080814,20080814,1,7,485,1,Grass Fire,600,588.973999,7357.026362,2383494.722
,2008,CA,TUU,73,RODEO,CDF,20080814,20080814,1,7,486,1,Grass Fire,600,463.0820007,6545.677926,1874026.78
,2008,CA,TUU,44,WIGGELL,CDF,20080701,20080701,1,7,348,1,Grass Fire,450,299.7510071,6197.9294,1213050.585
,2008,CA,TUU,24,FOUNTAIN,CDF,20080601,20080601,1,9,235,1,Grass Fire,290,292.4779968,4879.630508,1183618.189
,2008,CA,AEU, ,ELECTRA,CDF,20080613,20080614,1,11,11149,1, ,251,250.526001,5641.524183,1013842.789
,2008,CA,INF,2,HONEY BEE,USF,20080506,20080526,1,1,2,2,WILDLAND FIRE,80,1390.23999,17659.9471,5626083.853
,2008,CA,SQF,18,PIUTE,USF,20080628,20080730,7,9, ,1, ,37026,37346.19922,112927.4773,151134903.6
,2008,CA,SQF,9,CLOVER,USF,20080531,20080607,7,1, ,2, ,15300,15788.59961,56205.95282,63894156.47
,2008,CA,SQF,5,SPILLWAY,USF,20080417,20080417,7,5, ,1, ,9,8.9220304,893.7803679,36106.18094
,2008,CA,SQF,12,ROCKY,USF,20080611,20080611,7,9, ,1, ,15,15.2087002,923.5377988,61547.56939
,2008,CA,SQF,29,STAIRS,USF,20080725,20080726,7,9, ,1, ,10,9.7868299,1143.159809,39605.87541
,2008,CA,SQF,11,RICHBAR,USF,20080609,20080609,6,7, ,1, ,312,390.5859985,6114.711914,1580644.995
,2008,CA,SNF,14,OLIVER,USF,20080621,20080714,1,1, ,1,2008CAMMU008107,2200,2806.090088,18675.94728,11355825.09
,2008,CA,SNF,11,SILVER KNOB,USF,20080621,20080626,1,1, ,1, ,600,569.8250122,6611.905284,2306000.256
,2008,CA,SNF,19,WESTFALL,USF,20080621,20080714,1,1, ,1, ,105,101.9300003,2702.274123,412494.3716
,2008,CA,SNF,17,CHIQUITO,USF,20080621,20080717,1,1, ,1, ,54,145.447998,2987.671225,588606.133
,2008,CA,SNF,18,STAR,USF,20080621,20080714,1,1, ,1, ,250,234.6609955,5931.240209,949637.6311
,2008,CA,SNF,106,JOHNSON,USF,20081027,20081028,1,4, ,1, ,28,23.8325005,1711.968783,96446.83986
,2008,CA,SNF,92,CASCADEL,USF,20080911,20080917,8,9, ,1, ,280,277.2690125,7092.282396,1122067.074
,2008,CA,SNF,24,FULLER,USF,20080629,20080722,6,1, ,1, ,25,67.5084,2566.769206,273196.7259
,2008,CA,SNF,103,BIG,USF,20081007,20081007,8,9, ,1, ,10,7.41535,1072.019718,30008.85411
,2008,CA,STF,2,COLDSPRINGS,USF,20080416,20080420,1,5, ,1, ,19,19.1413002,1765.911009,77462.257
,2008,CA,STF,28,CLAVEY,USF,20080708,20080711,6,1, ,1, ,12,11.0593996,917.6531502,44755.91318
,2008,CA,STF,34,COTTON,USF,20080715,20080716,1,1, ,1, ,29,28.5042,2651.723528,115352.46
,2008,CA,STF,13,NORTH MTN,USF,20080621,20080719,7,1, ,1,blank,2889,2964.050049,20381.61215,11995082.96
,2008,CA,FKU,<Null>,AVENAL,CDF,0,0,1,7,9403,1, ,946,945.3319702,13207.65177,3825624.72
,2008,CA,FKU,<Null>,MADSEN,CDF,20080605,20080605,1,2,6260,1,<Null>,10,27.5983009,1760.071642,111686.4712
,2008,CA,FKU, ,GATOS,CDF,0,0,1,7,5724,1, ,300,330.6830139,10537.28996,1338228.284
,2008,CA,FKU, ,AVOCADO,CDF,0,0,1,11,5639,1, ,1200,1175.199951,12326.87623,4755850.54
,2008,CA,FKU, ,AUBERRY,CDF,20080529,20080529,1,2,6018,1, ,10,9.3550701,1314.480479,37858.61975
,2008,CA,FKU, ,RUSTY,CDF,20081010,20081010,1,7,11277,1, ,100,100.4410019,3819.944727,406469.3467
,2008,CA,SNF,<Null>,SUNNY,USF,20080902,20080902,1,10,9912,1,<Null>,50,12.7230997,1162.727181,51488.42467
,2008,CA,SQF,33,KERN,USF,20080816,20081103,7,1, ,2, ,48,48.3469009,2167.498468,195652.7842
,1978,CA,KNP,8008,REDWOOD-DAID,NPS,0,0,6,14, ,1, ,3,0.976403,261.3401236,3951.364769
,1978,CA,YNP,42,TWIN SNAKE,NPS,0,0,8,1,42,2, ,339,339.0230103,5633.980455,1371977.28
,1948,CA,YNP, ,RANCHERIA MT,NPS,0,0,8,4,0,1, ,12116,12110.2002,47953.97777,49008185.54
,2001,CA,YNP,1965,HOOVER,NPS,0,0,7,1,1965,2, ,7233,7230.620117,108315.5188,29261295.74
,2008,CA,SQF, ,MOSES,USF,20081015,20081031,2,1, ,2,USFS # 47 NPS # 92,105,231.5679932,4787.808093,937123.8925
,2009,CA,FKU, ,AUBERY,CDF,20090602,20090602,1,3,6625,1, ,31,31.3199005,2487.52046,126747.2991
,2009,CA,FKU, ,MORGAN,CDF,20090713,20090713,1,7,8327,1, ,29,29.2572002,2128.783577,118399.7515
,2009,CA,FKU, ,LODGE,CDF,20090730,20090730,1,14,9011,1, ,35,30.2430992,1550.588995,122389.5157
,2009,CA,FKU, ,VALLEY,CDF,20090611,20090611,1,7,6983,1, ,44,43.9630013,1936.046261,177912.1075
,2009,CA,FKU, ,PIEDRA,CDF,20090514,20090514,1,11,5888,1, ,3,8.2265196,888.9593412,33291.53596
,2009,CA,FKU, ,BEAR,CDF,20090911,20090912,1,7,10602,1, ,55,35.1279984,2320.191822,142158.0071
,2009,CA,FKU, ,SAND,CDF,20090710,20090710,1,2,8212,1, ,17,17.2770004,1162.810908,69917.72069
,2009,CA,KRN, ,PERRY,CCO,20090710,20090710,1,7,920580,1,<Null>,24,25.4195004,1418.107053,102869.1561
,2009,CA,KRN, ,BLUE,CCO,20090628,20090629,8,10,918773,1, ,18,17.2021008,1875.98258,69614.48566
,2009,CA,KRN, ,PARKWAY,CCO,20090622,20090622,7,11,918041,1, ,690,689.9019775,9105.25533,2791934.684
,2009,CA,KRN, ,KECKS,CCO,20090517,20090517,1,14,914103,1, ,30,29.5144997,1879.152958,119440.9818
,2009,CA,KRN, ,ROUND,CCO,20090624,20090624,1,10,918256,1, ,175,277.9890137,6439.930987,1124979.764
,2009,CA,KRN, ,FRANK,CCO,20090526,20090526,1,2,915151,1, ,160,168.5919952,7882.45542,682265.6846
,2009,CA,KRN, ,FOREST,CCO,20090829,20090829,1,14,926059,1, ,11,10.8313999,1114.416469,43833.19635
,2009,CA,KRN, ,SCHOOL,CCO,20090824,20090824,1,10,925528,1, ,63,66.5851974,2725.509622,269460.6777
,2009,CA,KRN, ,HIGHWAY 178,CCO,20090929,20090929,6,14,929410,1, ,15,15.6001997,1424.608648,63131.69986
,2009,CA,KRN, ,RIDGE,CCO,20090810,20090810,6,10,923950,1, ,10,10.1949997,1078.868326,41257.89472
,2009,CA,KRN, ,BRECKENRIDGE,CCO,20090424,20090424,6,14,911642,1, ,10,14.4390001,1130.841647,58432.74428
,2009,CA,KRN, ,BITTER,CCO,20090531,20090531,6,10,915750,1, ,370,353.0029907,5180.455543,1428551.853
,2009,CA,MMU,0,49,CDF,20090726,20090727,6,14,10648,1,0,52,51.8191986,1716.94856,209704.9621
,2009,CA,SCU, ,CORRAL,CDF,20090813,20090820,2,9,3410,1, ,12200,12242.7998,33904.88517,49544696.85
,2009,CA,SCU, ,EXPLOSIVES,CDF,20090619,20090619,1,11,2565,1, ,2163,1988.680054,21122.58484,8047906.16
,2009,CA,SCU, ,MUSTANG,CDF,20090513,20090516,7,5,2013,1, ,570,764.4719849,8490.171841,3093707.058
,2009,CA,TCU, ,TELEGRAPH,CDF,20090912,20090914,1,1,8575,1, ,160,161.6779938,3786.635145,654289.6508
,2009,CA,TCU, ,WAVERLEY,CDF,20090626,20090627,1,9,5718,1, ,93,93.8436966,2611.566304,379772.0159
,2009,CA,TCU, ,VALENTE,CDF,20090518,20090518,5,7,4294,1, ,78,75.8723984,3296.514511,307044.8214
,2009,CA,TCU, ,ROCK,CDF,20090626,20090628,1,9,5820,1, ,200,409.0050049,8695.614182,1655184.202
,2009,CA,TCU, ,BELOTTA,CDF,20090518,20090518,5,14,4295,1, ,62,57.7422981,3638.031887,233674.9764
,2009,CA,TCU, ,132,CDF,20090619,20090619,6,9,5431,1, ,50,49.9197006,2653.226635,202017.759
,2009,CA,TCU, ,CLARIBEL,CDF,20090515,20090516,5,7,4171,1, ,60,74.9037018,3272.148382,303124.3348
,2009,CA,YNP,1248,COTTONWOOD,NPS,20090518,20090525,1,1,1248,1, ,94,93.8473969,2904.839824,379786.9553
,2009,CA,YNP,1510,GROUSE,NPS,20090530,20090711,7,1,1510,2, ,3041,3039.929932,19713.87993,12302142.63
,2009,CA,YNP,1659,HARDEN,NPS,20090608,20090711,7,1,1659,2, ,1654,1653.48999,11480.2665,6691428.393
,2009,CA,YNP,3660,BIG MEADOW,NPS,20090826,20090904,7,18,3660,1, ,7558,7553.209961,35554.76601,30566775.41
,2009,CA,YNP,2968,WILDCAT,NPS,20090728,20091013,2,1,2968,2, ,1293,1292.369995,12415.03774,5230052.632
,2009,CA,KNP,24,MEHRTEN,NPS,20090821,20090830,1,1,24,1,Objective No longer relevant,1.5,1.50414,365.5123033,6087.035553
,2009,CA,KNP,29,LOST GROVE,NPS,20090927,20090927,1,4,29,1, ,6,6.1391702,727.4951092,24844.3363
,2009,CA,KNP,14,HORSE,NPS,20090719,20091012,1,1,14,2,Objective No longer relevant,664,664.1160278,9435.501105,2687583.706
,2009,CA,KNP,17,GRANITE,NPS,20090729,20090730,1,1,17,1,Objective No longer relevant,2.2,2.0754199,391.5935355,8398.946954
,2009,CA,KRN, ,BEAR,CCO,20091029,20091029,1,14,929310,1, ,237,236.9550018,4686.879747,958923.1409
,2009,CA,KRN, ,RANCHO,CCO,20091005,20091005,1,14,930059,1, ,11.5,11.5256996,903.698317,46642.72518
,2009,CA,SQF,23,FAIRVEW,USF,20090628,20090628,6,9,23,1, ,120.1,114.9580002,3662.78447,465220.2466
,2009,CA,LPF,6,LOCKWOOD,USF,20090408,20090422,5,9,6,1, ,42,33.8041992,1965.905248,136800.5776
,2009,CA,SQF,20,SHOTGUN,USF,20090617,20091012,7,1,20,2, ,900,1333.439941,18667.5883,5396244.834
,2009,CA,SQF,58,POWER,USF,20090927,20090929,7,9,58,1, ,290,289.2489929,6577.228608,1170547.133
,2009,CA,SQF,56,PEAK,USF,20090912,20090916,7,4,56,1, ,51,50.4873009,3701.758386,204315.0201
,2009,CA,SQF,24,LION,USF,20090629,20091016,7,1,24,1, ,2577,2577.449951,22740.27955,10430563.58
,2009,CA,SQF,38,LAKE,USF,20090722,20090722,6,9,38,1, ,64,70.6620026,3093.868719,285958.7862
,2009,CA,SQF,44,CORRAL,USF,20090807,20090808,7,9,44,1, ,140,136.0039978,3792.351485,550388.6956
,2009,CA,SQF,19,COFFEE,USF,20090621,20090624,7,9,19,1, ,45.1,45.0331001,2356.37766,182242.2946
,2009,CA,SQF,21,BOULDER2,USF,20090624,20090624,6,9,21,1, ,12,11.5017996,1257.325146,46545.97265
,2009,CA,TUU, ,LIGHTNING 1,CDF,20090528,20090529,8,1,127,1,TUU Lightning Complex,0,294.5969849,6722.984307,1192192.64
,2009,CA,TUU, ,LIGHTNING 2,CDF,20090602,20090602,8,1,152,1,TUU Lightning Complex,0,22.2707996,2595.070876,90126.92239
,2009,CA,TUU, ,LIGHTNING 3,CDF,20090602,20090602,8,1,153,1,TUU Lightning Complex,0,0.640353,219.7696917,2591.416714
,2009,CA,TUU, ,KONDA 2,CDF,20090528,20090529,8,1,135,1,TUU Lightning Complex,0,0.730049,504.2467944,2954.404187
,2009,CA,TUU, ,KONDA 3,CDF,20090528,20090529,8,1,129,1,TUU Lightning Complex,0,65.0906982,2912.471858,263412.7929
,2009,CA,TUU, ,QEUDOW,CDF,20090528,20090529,8,1,126,1,TUU Lightning Complex,0,39.9126015,2080.817826,161520.6643
,2009,CA,TUU, ,KONDA 4,CDF,20090529,20090530,8,1,141,1,TUU Lightning Complex,0,3.1756101,619.1664787,12851.24097
,2009,CA,TUU, ,BALD,CDF,20090602,20090603,8,1,151,1,TUU Lightning Complex,0,1.91925,353.765449,7766.945038
,2009,CA,TUU, ,ROUND VALLEY 1,CDF,20090602,20090602,8,1,155,1,TUU Lightning Complex,0,2.94047,707.8219743,11899.64993
,2009,CA,TUU, ,ROUND VALLEY 2,CDF,20090602,20090602,8,1,156,1,TUU Lightning Complex,0,1.69024,314.8750311,6840.160623
,2009,CA,TUU, ,POTHOLES,CDF,20090529,20090530,8,1,140,1,TUU Lightning Complex,0,2.7962999,596.8275738,11316.22567
,2009,CA,TUU, ,GIBBON,CDF,20090602,20090602,8,1,142,1,TUU Lightning Complex,0,25.1585007,1606.245772,101812.6819
,2009,CA,TUU, ,WHITE RIVER,CDF,20090530,20090531,8,1,148,1,TUU Lightning Complex,0,4.9247599,600.9005293,19929.80523
,2009,CA,TUU, ,TRUEBLOOD 2,CDF,20090602,20090602,8,1,158,1,TUU Lightning Complex,0,19.2668991,1128.976051,77970.40325
,2009,CA,TUU, ,TRUEBLOOD 1,CDF,20090602,20090602,8,1,157,1,TUU Lightning Complex,0,0.344524,167.3840465,1394.24057
,2009,CA,KRN, ,ROUND,CCO,20090509,20090509,1,10,913162,1, ,89,89.2666016,3242.823842,361249.1187
,2009,CA,KRN, ,SLUMP,CCO,20090618,20090618,1,14,917609,1, ,15,50.1094017,2696.199617,202785.4502
,2009,CA,KRN, ,WOFFORD COMPLEX,CCO,20090831,20090831,1,10,926269,1, ,10,0.732065,553.540292,2962.562463
,2009,CA,KRN, ,WOFFORD COMPLEX,CCO,20090831,20090831,1,10,926269,1, ,10,0.447855,225.5215269,1812.403211
,2009,CA,KRN, ,WOFFORD COMPLEX,CCO,20090831,20090831,1,10,926269,1, ,10,0.399164,168.3775655,1615.357854
,2009,CA,KRN, ,WOFFORD COMPLEX,CCO,20090831,20090831,1,10,926269,1, ,10,23.941,1972.209462,96885.90958
,2009,CA,SQF,15,CHINA COMPLEX,USF,20090603,20090603,7,1,15,1, ,94,59.513401,2776.51254,240842.271
,2009,CA,SQF,15,CHINA COMPLEX,USF,20090603,20090603,7,1,15,1, ,94,2.94926,473.3336626,11935.22038
,2009,CA,SQF,15,CHINA COMPLEX,USF,20090603,20090603,7,1,15,1, ,94,31.6089993,1518.01106,127917.0439
,2009,CA,SQF,36,GRANITE,USF,20090720,20091102,7,1,36,1, ,1417,0.295493,188.7574408,1195.819633
,2009,CA,SQF,36,GRANITE,USF,20090720,20091102,7,1,36,1, ,1417,1396.560059,18848.97883,5651679.455
,2009,CA,SQF,36,GRANITE,USF,20090720,20091102,7,1,36,1, ,1417,0.153266,99.96923362,620.24385
,2010,CA,FKU, ,FINE,CDF,20100622,20100623,1,14,7024,1, ,236,236.6829987,4462.914657,957822.3588
,2010,CA,TUU,65,STOKES 2,CDF,20100817,20100818,1,2,320,1, ,879,895.2639771,11375.90053,3623005.659
,2010,CA,TUU,26,BALES,CDF,20100604,20100604,1,2,98,1, ,0,913.1569824,10668.92699,3695416.733
,2010,CA,MMU, ,LEGRAND,CDF,20100605,20100605,6,10,7933,1, ,462,462.4330139,9501.340984,1871400.599
,2010,CA,MMU, ,ROBINSON,CDF,20100611,20100611,6,11,8291,1, ,1600,1600.079956,17896.21019,6475311.341
,2010,CA,KRN, ,FAY,CCO,20100505,20100506,1,2,1012237,1, ,102,102.2320023,3114.446165,413716.5784
,2010,CA,KRN, ,METSON,CCO,20100515,20100515,1,9,1013254,1,SRA = 190ac FRA = 140ac,360,330.0660095,6512.175302,1335729.743
,2010,CA,KRN, ,WEST,CCO,20100727,20100806,1,2,1021461,1, ,1650,1637.729981,17537.69493,6627644.31
,2010,CA,KRN, ,CALIENTE,CCO,20100701,20100702,1,2,1018387,1, ,48,48.0938988,2401.354586,194629.2649
,2010,CA,BBD, ,SOUTH FORK,BLM,20100608,20100608,1,14,1015764,1, ,25,24.5872002,1477.431851,99501.05595
,2010,CA,KRN, ,ADOBE,CCO,20100725,20100725,1,2,1021247,1, ,270,285.9100037,5555.276534,1157036.006
,2010,CA,KRN, ,GRANITE,CCO,20100918,20100919,1,2,1027191,1, ,203,203.8159943,4754.743059,824812.3944
,2010,CA,KRN, ,BACK,CCO,20100828,20100828,1,1,1024980,1, ,75,77.2370987,3599.65226,312567.3383
,2010,CA,KRN, ,TOWN,CCO,20100824,20100824,6,11,1024519,1, ,260,195.1750031,4037.658798,789844.9995
,2010,CA,KRN, ,TUCKER,CCO,20100826,20100826,6,14,1024747,1, ,55,118.0579987,3661.863232,477763.6752
,2010,CA,KRN, ,POST,CCO,20100824,20100828,2,14,1024500,1, ,1312,1311.359985,15829.52515,5306884.869
,2010,CA,SLU, ,ANTELOPE,CDF,20101026,20101026,1,14,8386,1, ,185,193.6179962,4168.122862,783545.3098
,2010,CA,BEU, ,IDRIA,CDF,20100729,20100729,6,7,2547,1, ,20,21.0245991,1348.302356,85083.5229
,2010,CA,KNP,44,CAHOON,NPS,20100723,20101130,1,1,44,2, ,4.4,4.5113201,653.8972115,18256.67853
,2010,CA,KNP,100,ESHOM,NPS,20100930,20101012,1,14,100,1, ,6,6.1009798,836.2296348,24689.79458
,2010,CA,KNP,39,SHEEP COMPLEX,NPS,20100717,20101025,7,1,39,2, ,9020,9021.519531,50933.88139,36508804.46
,2010,CA,YNP,3229,CLARK,NPS,20100808,20100811,1,4,3229,1, ,11,11.0285997,804.1590257,44630.98239
,2010,CA,YNP,2601,WILDCAT2,NPS,20100717,20100731,2,1,2601,2, ,16,15.8108997,955.1625593,63984.43255
,2010,CA,YNP,3213,VERNON,NPS,20100808,20101104,1,1,3231,2, ,965,964.4050293,19074.17134,3902808.251
,2010,CA,YNP,2777,SLOPE,NPS,20100725,20101104,7,1,2777,2, ,1711,1710.689941,17950.00892,6922917.288
,2010,CA,BBD,FE1R,ALLENSWORTH,BLM,20100528,20100528,1,14,1315,1, ,26,25.8346996,1351.886848,104549.2417
,2010,CA,BBD,FLK9,BODFISH,BLM,20100715,20100718,1,1,2466,1, KRN 1020148,552,551.7150269,7435.325401,2232712.035
,2010,CA,CDD,FDE8,CORTEZ,BLM,20100503,20100504,1,1,1007,1,WFDSS; GPS ground,0,5.5626898,771.7733125,22511.42094
,2010,CA,CDD,FDS2,ISABELLA,BLM,20100508,20100510,1,8, ,1,WFDSS; GPS ground CA-CND-001054,0,7.9812698,1000.46333,32299.04018
,2010,CA,TCU, ,CURVE,CDF,20100721,20100722,1,14, ,1,3 outbuilding destroyed,108,107.3889999,3348.908454,434587.9061
,2010,CA,TCU, ,CANAL,CDF,20100905,20100906,1,14,361,1, ,158,157.9830017,4948.706652,639336.5086
,2010,CA,SCU, ,CURRY,CDF,20100824,20100828,2,11, ,1, ,375,184.0350037,5430.80152,744761.3276
,2010,CA,SCU, ,BRADFORD,CDF,20100703,20100703,2,14,2733,1, ,510,511.5379944,10072.10132,2070119.022
,2010,CA,SCU, ,DIABLO,CDF,20100618,20100715,2,14, ,1, ,475,458.7749939,6481.336896,1856597.077
,2010,CA,SCU, ,STUHR,CDF,20100608,20100609,2,11, ,1, ,581,604.5289917,7091.660494,2446440.827
,2010,CA,KRN, ,BASE,CCO,20100822,20100822,7,2,1024283,1, ,150,69.8291016,2275.093197,282588.4781
,2010,CA,KRN, ,BASE,CCO,20100822,20100822,7,2,1024283,1, ,150,81.3579025,2930.840925,329243.6979
,2010,CA,SQF,14,CHINA,USF,20100706,20100708,8,9,2302,1, ,35,33.8921013,1847.262555,137156.2807
,2010,CA,SQF,19,GROUSE,USF,20100715,20100715,1,1,2493,1, ,24,22.4326,1374.572173,90781.31744
,2010,CA,SQF,21,BULL,USF,20100725,20100731,7,9,2701,1, ,16442,16448.19922,61062.90663,66563603.48
,2010,CA,SQF,17,CREEK,USF,20100715,20100716,1,1,2467,1, ,95,95.8890991,3428.676898,388049.2311
,2010,CA,SQF,5,MARVIN,USF,20100715,20100715,1,1,2475,2, ,25,24.691,2475.59139,99921.00753
,2010,CA,SQF,2,MAGGIE,USF,20100717,20100717,1,1,2514,1, ,50,45.428299,2102.297353,183841.82
,2010,CA,SNF,1498,BUCKHORN,USF,20100807,20101103,2,1,1497,2, ,471,470.9670105,9233.738608,1905935.606
,2010,CA,SQF,FU4L,CANYON,USF,20100912,20100924,2,9,3564,1,IR heat perimeter,9820,9336.110352,57113.6769,37781884.43
,1976,CA,YNP,52, ,NPS,1976,1976,4,1,52,1, ,365.5161011,365.5180054,7478.893648,1479197.097
